hashtag_H   cluster_C_leader(userID)   relative_frequency_H_C  frequency_H_in_C  frequency_H_overall   count_H_in_C   count_tweets_in_C   count_H_entire_dataset    count_tweets_entire_dataset
fullmoon	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
graMMMMMMude	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"GregPearson,USA,covid"	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"HappyNewYear,HAPPYNEWYEAR2022"	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"London,UK,Britain,fullmoon,astronomy,astrology"	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
NeverForgeMMMMMM	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
NewHusband	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"NewHusband,Covid"	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
organic	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"organic,turmeric,ginger,GoodHealth"	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
pfizer	29447428	3.6747826647	.0034782608	.0009465215	2	575	2	2113
"Rave,WelshNationalChart,R5"	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
RIP	29447428	3.6747826647	.0034782608	.0009465215	2	575	2	2113
StopTheGrind	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
together	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"Torquay,EnglishRiviera,Devon,UK"	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
TripleJabbed	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
Ukraine	29447428	1.5749068627	.0052173913	.0033128253	3	575	7	2113
"Vaxzevria,AstraZeneca"	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
veryconfused	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
VITT	29447428	2.4498550235	.0034782608	.0014197823	2	575	3	2113
VITT	29447428	2.4498550235	.0034782608	.0014197823	2	575	3	2113
War	29447428	3.6747830529	.0017391304	.0004732607	1	575	1	2113
ableism	30844417	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"Covid19,LongCovid"	30844417	1.2249275117	.0017391304	.0014197823	1	575	3	2113
DontLookUp	30844417	3.6747830529	.0017391304	.0004732607	1	575	1	2113
BidenDelivers	32871086	3.6747830529	.0017391304	.0004732607	1	575	1	2113
FireDeJoyNow	32871086	3.6747830529	.0017391304	.0004732607	1	575	1	2113
FreeShipment	32871086	3.6747830529	.0017391304	.0004732607	1	575	1	2113
honorourrealheroes	32871086	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"MTG,Boebert"	32871086	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"RIPSidneyPoitier,RIPSirSidneyPoitier"	32871086	3.6747830529	.0017391304	.0004732607	1	575	1	2113
auspol	34116377	1.7877320801	.0626086956	.0350212967	36	575	74	2113
"FauxMo,ScottyMustGo,scomoectomy,auspol,ausvotes"	34116377	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"IDontThinkIKnow,auspol,ausvotes,FranceElections2022"	34116377	3.6747830529	.0017391304	.0004732607	1	575	1	2113
ScottyTheliar	34116377	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"BorisJohnson,Ukraine,Brexit"	34247411	3.6747830529	.0017391304	.0004732607	1	575	1	2113
PMQs	34247411	1.8373913323	.0017391304	.0009465215	1	575	2	2113
RussiaReport	34247411	3.6747826647	.0034782608	.0009465215	2	575	2	2113
BlickBlick	35787166	3.6747830529	.0017391304	.0004732607	1	575	1	2113
bussin	35787166	3.6747830529	.0017391304	.0004732607	1	575	1	2113
DoWeHaveAProblem	35787166	3.6747826647	.0034782608	.0009465215	2	575	2	2113
FillUpFriday	41438148	1.2249275117	.0017391304	.0014197823	1	575	3	2113
"PetrolHeads,FillUpFriday"	41438148	3.6747830529	.0017391304	.0004732607	1	575	1	2113
TailpipeTuesday	41438148	3.6747830529	.0017391304	.0004732607	1	575	1	2113
CostOfLivingCrisis	45379403	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"COVID19,lockdown"	45379403	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"Hitler,Bolshevik,SovietUnion"	45379403	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"Netanyahu,Hamas,Gaza,humanshields,AzovBatallion,AZOVNAZIS,Russia"	45379403	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"NoWarWithRussia,NoWar"	45379403	3.6747826647	.0034782608	.0009465215	2	575	2	2113
SayNoToWar	45379403	1.8373913323	.0017391304	.0009465215	1	575	2	2113
AlboForPM	48624704	1.6332367058	.0139130434	.0085186938	8	575	18	2113
auspol	48624704	1.7877320801	.0626086956	.0350212967	36	575	74	2113
"auspol,actu"	48624704	3.6747830529	.0017391304	.0004732607	1	575	1	2113
CallTheElection	48624704	1.8373913323	.0017391304	.0009465215	1	575	2	2113
COVID	48624704	2.7560870513	.0052173913	.0018930430	3	575	4	2113
"Covid,ScottyDoesNothing,AustraliaHasFallen"	48624704	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"FreeRats,FreeN95,ScottyDoesntGiveARats,theDrum,TheProjectTV,today,sunrise"	48624704	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"LNPDeathCult,AusPol2022,auspol,COVID19Aus,Union,LNPDisgrace"	48624704	3.6747830529	.0017391304	.0004732607	1	575	1	2113
LNPScareCampaign	48624704	3.6747830529	.0017391304	.0004732607	1	575	1	2113
NDIS	48624704	1.2249275117	.0017391304	.0014197823	1	575	3	2113
FriendlyJordies	58974496	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"Science,Ethics,Engineering"	58974496	3.6747830529	.0017391304	.0004732607	1	575	1	2113
ScottytheFailure	58974496	3.6747826057	.0052173913	.0014197823	3	575	3	2113
auspol	63942152	1.7877320801	.0626086956	.0350212967	36	575	74	2113
"Resign,CallAnElection,VoteJoshOut,ticktockJosh"	63942152	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"VoteJoshOut,KooyongVotes"	63942152	3.6747830529	.0017391304	.0004732607	1	575	1	2113
WorldsWorstTreasuer	63942152	3.6747830529	.0017391304	.0004732607	1	575	1	2113
ditchtheProtocol	65357102	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"FreeNazanin,FreeNazaninNow"	65357102	3.6747830529	.0017391304	.0004732607	1	575	1	2113
RussiaReport	65357102	3.6747826647	.0034782608	.0009465215	2	575	2	2113
Ukraine️	65357102	3.6747830529	.0017391304	.0004732607	1	575	1	2113
auspol	66917778	1.7877320801	.0626086956	.0350212967	36	575	74	2113
auspol	66917778	1.7877320801	.0626086956	.0350212967	36	575	74	2113
auspol	66917778	1.7877320801	.0626086956	.0350212967	36	575	74	2113
robodebt	66917778	3.6747830529	.0017391304	.0004732607	1	575	1	2113
auspol	76842602	1.7877320801	.0626086956	.0350212967	36	575	74	2113
"JobSeeker,agedcare,NPC,auspol"	76842602	3.6747830529	.0017391304	.0004732607	1	575	1	2113
libspill	76842602	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"ScottMorrison,AlexHawke"	76842602	3.6747830529	.0017391304	.0004732607	1	575	1	2113
Covid	86626845	1.8373913323	.0034782608	.0018930430	2	575	4	2113
"COVID19,COVID19,COVID19,Influenza,COVID19"	86626845	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"COVID19,CovidIsNotOver"	86626845	1.8373913323	.0017391304	.0009465215	1	575	2	2113
LongCovid	86626845	.4481442175	.0086956521	.0194036914	5	575	41	2113
"MECFS,LongCovid"	86626845	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"auspol,ausvotes"	92932981	2.7560870513	.0052173913	.0018930430	3	575	4	2113
"covid19,clivepalmer"	92932981	3.6747830529	.0017391304	.0004732607	1	575	1	2113
horriblehorribleperson	92932981	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"libertarian,FreeDumbery,auspol"	92932981	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"ScotttheLiar,Auspol"	92932981	3.6747830529	.0017391304	.0004732607	1	575	1	2113
BrexitHasFailed	93880122	1.8373913323	.0017391304	.0009465215	1	575	2	2113
JohnsonOut26	93880122	3.6747826647	.0034782608	.0009465215	2	575	2	2113
"Wokingham,Berkshire,CostOfLivingCrisis"	93880122	3.6747830529	.0017391304	.0004732607	1	575	1	2113
ABCBias	95091601	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"agedcare,COVID19au"	95091601	3.6747830529	.0017391304	.0004732607	1	575	1	2113
auspoI	95091601	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"auspol,ausvotes"	95091601	2.7560870513	.0052173913	.0018930430	3	575	4	2113
"auspol,CompareThePair"	95091601	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"Insiders,hailtothechief"	95091601	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"LNP,auspol"	95091601	3.6747826647	.0034782608	.0009465215	2	575	2	2113
LNPCorruptionParty	95091601	2.7560870513	.0052173913	.0018930430	3	575	4	2113
ScottytheFailure	95091601	3.6747826057	.0052173913	.0014197823	3	575	3	2113
"VoteJoshOut,auspoll"	95091601	3.6747830529	.0017391304	.0004732607	1	575	1	2113
ChildTaxCredit	139109800	3.6747830529	.0017391304	.0004732607	1	575	1	2113
LongCovid	139109800	.4481442175	.0086956521	.0194036914	5	575	41	2113
LongCovid	139109800	.4481442175	.0086956521	.0194036914	5	575	41	2113
"LongCovid,TreatLongCovid"	139109800	3.6747830529	.0017391304	.0004732607	1	575	1	2113
